projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
php-8.0.4.rc1;315432;1257;773;2459;1;0;0;0;20;21;328;0.927862753204;4838
