projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
xterm-2.4.3;49626;391;331;904;0;0;0;3;19;22;115;0.922291548497;1763
