projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
postgres-13_2;859130;933;122;2411;0;0;0;6;26;32;482;0.870854271357;3980
