projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
gnumeric-1.9.5;59399;52;16;586;0;0;0;2;8;10;128;0.825757575758;792
