projectname;loc;compilationunit;functiontype;siblings;wrapperif;conditionalcase;conditionalelif;parameter;expression;undisciplinedknown;undisciplinedunknown;disciplined/overallblocks;overallblocks
postgres-13.2;250686;355;48;753;0;0;0;4;5;9;126;0.895429899303;1291
